feature_1,feature_2,label
1.4328375179403554,2.991572107233367,A
-2.271605934,2.0835738002246753,A
2.0389731374660407,3.364765477849009,B
0.5443952827950421,1.7776595995882234,B
0.32425131095619314,-2.13294766,C
0.8374135531943179,0.7273292331991188,A
1.2776933994456225,-0.433980062,D
-1.803124975,0.6914287229474047,A
-0.148946793,2.555457274672934,A
-0.190704963,1.7237961623684257,B
-0.266699408,-1.63750138,C
3.519005438712598,0.22738843373824114,B
2.988724560908057,-0.418919866,D
-0.62895869,0.982396631,A
-2.640146599,1.6147183642162273,A
-1.335607576,1.8379407322185526,A
1.686927996416078,2.6131847289588075,B
-0.283329954,2.6887593747528022,A
-0.260984786,2.462727441649288,A
-0.632873772,2.3539962810010513,A
-0.26522755,0.8496963096603201,A
-0.631541076,-2.446485634,C
1.2812018757868286,-0.747472042,D
-1.183715512,0.3225709891721543,A
-1.686265447,2.1114984424255994,A
1.1054773031729521,0.1257545672414957,B
2.5608743272835546,2.382476606810803,B
1.6577673926809402,1.8209686178774396,B
-0.036242905,2.7606944710362926,B
-3.738218838,0.6344279849783419,A
0.9757058130250964,2.184446443065396,A
-2.588788553,2.151017717113665,A
-0.783436915,-1.076218889,C
-0.160564973,-0.824977157,C
-0.171604395,1.099881277,A
-1.275043246,-1.595727723,C
-0.051487254,1.588280178482309,A
2.417236701852609,0.9322642090163343,B
1.8262222714472605,0.202235197,D
-0.945057519,-0.729039549,C
2.2679093549302842,0.5944602403880955,B
2.043391451476752,-2.700920596,D
1.3623521361380653,-1.322070129,D
0.6999093393852317,0.39038700429298323,B
-1.896597857,1.9223344481145692,A
-1.592817846,-0.603523275,A
0.8391646214638575,0.5603946513952516,B
1.1432825309816674,1.1961932491099223,B
0.1951074538733728,1.5425815072159683,A
-0.210775908,1.522640824289259,A
0.9501303336635912,-0.426250601,B
0.2533230404777434,-2.835502113,C
2.443367647742493,-0.903694053,D
1.7017431726618313,0.4042163863595414,B
1.2256284837562816,2.8414787909931647,B
-1.239823923,1.3183672868504939,A
-2.598309146,-0.50499422,A
0.4306514085589573,-0.37695014,C
2.3187180376853638,-1.160393133,B
-1.663723283,1.5186453893856207,A
0.1872793963498811,0.3406476938622369,A
0.8852295423145728,2.874765336501622,A
4.0375752191632515,-1.795223338,B
-0.426262567,0.7984882472601529,A
-0.03008233,-2.307665724,C
1.3760596493790351,-0.112945795,D
1.5950897288240646,1.385993360185347,A
-2.758939964,2.453770621336202,A
1.2564062816036536,1.2595299116202732,A
1.7181877457769785,-0.37865054,D
-0.585602331,1.727636293514404,A
-1.764705938,2.348607720412252,A
-0.083865658,2.1647287815256955,A
-3.067790349,-0.375264585,A
1.264188464479853,-0.016796394,B
-1.238896453,0.5423641373525899,A
-0.698939562,-1.094915079,C
-1.755985702,1.1394767006030058,A
0.33059888264488624,0.657562187,B
-0.024112489,0.7295327890562013,B
-3.19687745,0.7516318985532312,A
0.31862789989701046,1.169488852628047,B
-2.606126272,0.6078606823274044,A
2.9432024708059688,0.8089304856453949,B
-0.722242967,-2.000464927,C
3.391429397,0.5012517772049732,B
-1.042691665,0.6826480403519511,A
-2.972702136,-2.457047338,A
-1.562127657,-3.287011777,C
2.758702414,-0.850331039,B
0.34834096437508855,3.9573338651610817,A
-3.874625783,-0.436327212,A
-2.059215688,1.633649727920479,A
1.176871586128673,1.0578594969557384,B
-2.084955012,0.9562000576195369,A
-0.007857654,1.7315326335206285,A
-2.754559673,0.6362241428150996,A
1.2361148197806349,1.9926810418379524,A
-0.455808369,-1.373103571,C
-1.740498179,1.649181613211843,A
-1.734355769,-1.120993447,C
-1.670809443,2.062007449667353,A
-1.390199033,3.239819435873577,B
-0.34352687,-0.644460706,A
2.008483195942907,0.042862177,B
3.818052157865548,3.4030867878097446,A
-1.24536302,-2.118351098,C
-3.291162684,1.0618430268729337,A
1.2928107804996025,2.3285644819138573,B
-1.660659009,1.3601308167478614,A
-0.848552583,3.371803986199759,A
-0.948836591,2.1489348663674486,A
-0.918072552,1.1204708009207005,A
-0.382260465,-0.619297279,C
-0.407651698,2.0380411774156757,A
1.5045153443619066,-1.193781504,C
1.8117537508911292,1.6863641962645486,B
-0.522013186,1.8078423538494015,A
-2.483410505,2.146065046071949,A
-2.064327508,2.4093411540453076,A
0.11324723502837908,1.710249515843783,A
4.737695181371114,-1.399431663,B
1.2157149282522912,-2.173249451,D
-3.27633328,2.4862139246538577,A
2.0034241391035943,2.7658902825303544,A
-0.593593725,-3.43829715,C
-2.423308177,3.7363696021719432,A
0.056015884,1.6697475656578504,A
-1.2153243,1.6920540240315645,A
-2.642535542,-1.339625994,A
-1.871709328,-2.456275462,C
2.7293037237066007,0.6856275936228546,B
-1.743481335,1.2543783392770396,A
-0.370134541,2.041306434,A
-2.329741324,-1.369246403,A
-1.417796718,0.5699915301365288,A
2.3900622562841165,0.8424355197887043,B
-0.659966199,0.23343713546694667,A
-3.292520031,-0.157937127,A
1.0457294702730942,1.5988810483337057,B
-0.252062378,2.044023929624139,A
1.1895114355300127,-0.117885035,B
0.4885440660562239,1.355224164919149,A
-0.87559712,2.099802375646151,A
-2.799767924,1.1034355395846667,A
-1.238021984,-2.156447165,C
-2.516020181,-0.592403851,A
3.288860665917345,0.9882122545126709,B
-2.478984804,1.2560672135015112,A
1.138532302487763,0.6813672626422158,B
0.25710169587547815,1.512859104846355,A
1.5455311587893055,-0.239359669,D
-1.51301872,0.9987439024350648,A
0.9253692813172587,-0.562088758,D
-1.144587999,0.8664098635853583,A
-0.883010628,0.4579835985555416,A
2.8669347447943996,2.03847266,B
-1.250425235,2.057739131618578,A
-0.014625333,3.1633638449826798,A
1.974908748973556,-0.927447588,D
1.6018060693903273,0.604673942,A
3.5642099864304555,-0.241096907,B
-2.801163761,1.9972508650141874,A
-1.202888848,0.4341279142228158,B
0.8442161740622594,-0.347199691,C
-1.515680641,-0.417917637,A
-1.006620847,0.9748958458061447,A
-1.678953459,1.6085111938848171,A
-0.074572565,-0.62980242,C
-0.037931422,3.1774743183204306,B
-2.535608552,-0.30927193,A
0.7634947951822109,-0.736787155,C
-2.511617968,-4.000715081,C
2.4252599550655805,0.46215795646742197,B
3.565434387780961,-0.914894112,B
4.164773001686834,2.2711270141387443,B
-1.075152704,-3.261373819,C
1.754852180907669,2.0078345207629953,B
1.724980852371793,-1.262090906,D
2.6739839345884144,-2.073665943,D
-1.21199293,2.1359114189879054,A
-1.097328235,-2.661446429,C
-1.543029174,2.329252859346812,A
0.4328049613498605,-0.902219204,C
-2.640176296,0.6109516081021861,A
-0.793745895,2.542034149991266,A
1.4456311293904707,-1.024727392,D
-2.417333036,1.138103109400462,A
2.414318012968227,-0.210430231,D
-0.095651133,1.6997677968680824,A
-2.880747522,0.8456275247302723,A
-0.052096136,1.852755983567394,A
3.390636296533815,-1.585007183,B
0.4810227070301911,1.660426786432292,A
-0.725139362,1.9839361453616142,B
-1.797037322,0.614240258,A
-0.220341949,2.1820711898591276,A
1.9230451417158432,-0.357767836,D
1.305506930026058,0.9514226374584261,B
-0.128717155,0.39005067607688537,A
1.2676519289347812,0.067037982,B
1.1431087472051296,-1.496069494,C
-0.229656557,0.23205802068925918,B
-0.442943264,-1.369582612,C
0.042655573,2.8779696519175064,A
-0.051532894,1.4187951032445059,B
-4.493770791,-0.2939353,A
-2.160462808,-0.18331859,A
0.8612127391096849,0.8713949802793933,A
0.9777139114439641,1.1107811691088583,B
2.0782984068476935,2.8588177479348524,B
1.0130049268024446,0.5429147884190455,D
-3.240871898,0.7705708172223602,A
3.8360124429317968,-0.024873428,B
-0.451036787,0.4311020000433413,A
0.8794958550604333,1.130537277053744,A
0.5910141997713603,-2.715770392,C
-3.148797684,1.008074290931778,A
0.8937536568503834,1.9756308677679035,B
-1.220617796,0.41102047755886073,A
-0.093201129,3.5142845458394656,B
-0.225164962,-1.566017591,C
-2.256589186,1.4314941144022266,A
1.4038659432786926,-0.899189616,D
-3.900619367,-0.627659616,A
2.2723547700651046,0.47495380933491305,B
1.9264774815382872,-0.7195878,D
4.4311637239673365,0.7419301205795477,B
2.1136254978293096,-0.794332771,D
1.286045290024011,-1.467389777,D
2.180336539874052,1.353797590996383,B
0.1986142049094224,-1.161783268,C
-2.970580141,1.867766338871271,A
2.6740721236906673,1.9773816003983642,B
-1.13507125,-1.067044189,C
-0.05094486,1.4994583762984406,B
-1.787603172,-1.021995725,C
-6.051981333,-0.769578535,A
-0.613694602,0.1843572567037397,A
1.4804564690057938,2.3580238830956795,A
0.2565909692063564,1.5008920836009383,B
4.999232694,0.5348642454478784,B
0.11789046599802155,0.7955466335766783,A
-2.307153077,0.6459391759441367,A
-0.167537693,-0.557208603,A
-1.610968925,-0.603635416,A
0.070753599,3.781141156703031,A
0.6677619056684596,-1.657446441,C
2.3173579203059305,0.4683530544408011,B
-3.844131476,-0.128552518,A
2.3608439364760248,2.173984259638069,B
-1.523486812,1.5953758901722948,A
2.9954012052799737,-1.629322688,B
-0.581035057,-1.637495505,C
0.001170854,1.0422856541485372,B
3.2695699585988276,-1.45882036,D
5.341039326,-0.445002719,B
0.8753256223937196,2.723499823738768,A
-0.014877587,1.0348888737199131,A
4.061279297194146,1.2816379231609487,B
-0.882648549,0.6092782259622576,A
1.7660371502212528,-0.868405732,B
-4.14654862,3.951167418,A
-1.089707288,2.3418661363972832,A
-2.276778992,0.2548144644086281,A
-1.070343101,0.998005864,A
-2.574884897,1.006556857589806,A
0.49711871622762205,2.6210162539288113,A
-1.658351584,3.1599375391356963,B
1.6775654016896218,1.2934640164283773,B
1.1559361606686445,2.7635587811985487,A
-3.801185592,0.35213150795342274,A
1.4223205955967784,1.3569578210057212,B
-0.215792922,-2.245346382,C
-1.187349693,2.523916994926876,A
-1.949540955,0.2945694257439535,A
-2.8774983,1.7401874290950716,A
0.27363260839026315,1.659720115617286,B
2.439669737068869,-1.55854056,D
1.2271533439463318,0.5377493627283509,B
0.20044676606138118,-2.711458133,C
3.7353480267882566,0.12364476897081089,B
0.14851847056184764,3.7240630094018403,A
-1.311034638,2.011330533281953,A
-1.317566083,0.3159425827092721,A
-1.05930392,-3.179235722,C
-1.234516152,1.2345281615328998,A
-2.355117067,-3.732090988,C
0.09909515,2.026218920957484,A
-0.471968679,0.25059076446031825,A
0.14331828476079922,-0.095753569,B
-0.007410624,3.7178139076448784,B
1.5436745054279482,-0.739250682,B
-2.062435651,2.548882016185493,A
-2.675543776,0.960759521,A
-5.033440201,0.7272180575478426,A
-0.096179766,-2.141430859,C
-2.30244413,-0.584993187,A
2.2555340981897185,0.9129220445666333,B
0.5133296201273491,0.34648626851439845,B
-0.777050622,-0.039816047,B
-1.907739538,0.21038363854090703,A
1.7848214467362917,1.6747108187528676,B
1.453898156768419,3.2711177555717006,A
-1.704860866,0.8094561246143557,A
-0.847285276,-1.728601073,C
-0.692611287,1.8403105541252163,A
1.1885997608305003,1.107179083052769,B
-3.298851906,-0.564327454,A
-1.507964325,0.8939635021183385,A
-0.890887294,2.4711928135331016,A
-2.39310052,1.4502541766171873,A
1.5987801455789135,-0.795692005,B
0.052069365566678405,0.9254756769933953,B
-0.641870197,-0.606588299,A
0.080598002,-2.747559902,C
0.01454344,-1.441891703,C
-1.293525037,1.5596092962679613,A
-0.462289517,-0.061274705,A
0.15124944317613997,2.603816915552862,A
3.561632154241728,0.41527395756020224,B
-3.690223718,-1.480372101,A
1.1113274804077462,1.68470758,B
-4.696177905,0.06162203,A
-0.744221534,1.2245683207113187,A
0.016893669838033087,-0.114253768,D
-0.744917463,-1.240444548,C
-0.866870384,1.0562602688877296,A
2.627164097034635,0.035068322,B
2.5025679322441903,-1.431938015,D
-0.156806408,0.2902470214372793,B
-1.217363329,0.2567860339307625,A
3.2816175931767333,-0.942331962,D
0.8685573160935722,-1.584623705,D
-0.415695927,-0.636760926,A
-0.297472708,1.4429373417292832,B
1.4755597191033842,3.3328002591083083,B
-3.269860772,-2.557451845,A
2.2859500051790613,-0.350501884,D
-3.426133757,2.017060718,A
1.7750015300887545,-1.204738358,B
0.6030625829764028,1.271148095486807,B
-0.590150076,0.3753941385567857,A
-1.58513534,3.295442620874559,B
3.5004157558703572,-0.383514673,B
0.3392675396909146,2.089580887292522,A
0.064670562,3.2644596746904417,B
-1.108341165,1.7077981515163725,A
1.5508638058193736,-1.329313946,C
0.1893843097981316,2.9959738168468038,A
1.447988634456469,1.219729897156351,B
-2.009868347,1.6114152754268796,A
2.6313488036629984,0.8764258919016683,B
-0.00142676,2.4215623346839834,A
1.9471969924340415,1.430249096838752,B
0.6321495391325105,2.0535323851164375,A
-0.400245339,-2.305230158,C
1.4460050464737328,0.521320257,B
-0.892433081,-2.14618215,C
1.9079859934342802,0.6368932570781012,B
4.516444236603287,0.6398370713944344,B
-1.38134842,-3.195876409,C
1.4321947176606575,-0.65671784,B
